Student_Number,First_Name,Last_Name,Status,Current_Track,Current_Year_Entry_Date,Current_Year_Exit_Date,Grade_Level,School,Membership,Present,Absent,Tardies,Special_Education_Program
2278,First1278,Last1278,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2279,First1279,Last1279,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2280,First1280,Last1280,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,103.5,8.5,0,0
2281,First1281,Last1281,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,99,13,0,0
2282,First1282,Last1282,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2283,First1283,Last1283,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2284,First1284,Last1284,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,103,9,0,0
2285,First1285,Last1285,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,102,10,0,0
2286,First1286,Last1286,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,1
2287,First1287,Last1287,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,110,2,0,1
2288,First1288,Last1288,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,108,4,0,0
2289,First1289,Last1289,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2290,First1290,Last1290,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2291,First1291,Last1291,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2292,First1292,Last1292,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,105,7,0,0
2293,First1293,Last1293,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2294,First1294,Last1294,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2295,First1295,Last1295,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,107,5,0,0
2296,First1296,Last1296,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,101.5,10.5,0,0
2297,First1297,Last1297,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,0
2298,First1298,Last1298,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2299,First1299,Last1299,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,1
2300,First1300,Last1300,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2301,First1301,Last1301,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2302,First1302,Last1302,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2303,First1303,Last1303,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,106,6,0,0
2304,First1304,Last1304,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2305,First1305,Last1305,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,65.5,46.5,0,0
2306,First1306,Last1306,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2307,First1307,Last1307,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,1
2308,First1308,Last1308,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2309,First1309,Last1309,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2310,First1310,Last1310,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2311,First1311,Last1311,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2312,First1312,Last1312,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,67,45,0,0
2313,First1313,Last1313,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,1
2314,First1314,Last1314,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,0
2315,First1315,Last1315,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,93,19,0,0
2316,First1316,Last1316,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2317,First1317,Last1317,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,110,2,0,0
2318,First1318,Last1318,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2319,First1319,Last1319,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,103,9,0,0
2320,First1320,Last1320,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2321,First1321,Last1321,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2322,First1322,Last1322,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2323,First1323,Last1323,Inactive,,8/24/2020,7/2/2020,6,KIPP Columbus Middle,0,0,0,0,0
2324,First1324,Last1324,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2325,First1325,Last1325,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,109.5,2.5,0,0
2326,First1326,Last1326,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2327,First1327,Last1327,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,1
2328,First1328,Last1328,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2329,First1329,Last1329,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2330,First1330,Last1330,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2331,First1331,Last1331,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,105,7,0,0
2332,First1332,Last1332,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,99,13,0,0
2333,First1333,Last1333,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2334,First1334,Last1334,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2335,First1335,Last1335,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2336,First1336,Last1336,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,99,13,0,0
2337,First1337,Last1337,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,90,22,0,0
2338,First1338,Last1338,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2339,First1339,Last1339,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2340,First1340,Last1340,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,1
2341,First1341,Last1341,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,1
2342,First1342,Last1342,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2343,First1343,Last1343,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2344,First1344,Last1344,Inactive,,8/24/2020,7/2/2020,8,KIPP Columbus Middle,0,0,0,0,0
2345,First1345,Last1345,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,1
2346,First1346,Last1346,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2347,First1347,Last1347,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2348,First1348,Last1348,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,106,6,0,0
2349,First1349,Last1349,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,107,5,0,0
2350,First1350,Last1350,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2351,First1351,Last1351,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,101,11,0,0
2352,First1352,Last1352,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,92,20,0,0
2353,First1353,Last1353,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,106,6,0,0
2354,First1354,Last1354,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,95.5,16.5,0,0
2355,First1355,Last1355,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,76,36,0,0
2356,First1356,Last1356,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,87,25,0,0
2357,First1357,Last1357,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,108,4,0,1
2358,First1358,Last1358,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,109,3,0,0
2359,First1359,Last1359,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,1
2360,First1360,Last1360,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,104,8,0,1
2361,First1361,Last1361,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,104,8,0,1
2362,First1362,Last1362,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,102,10,0,1
2363,First1363,Last1363,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2364,First1364,Last1364,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2365,First1365,Last1365,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111.5,0.5,0,0
2366,First1366,Last1366,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2367,First1367,Last1367,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111.5,0.5,0,0
2368,First1368,Last1368,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2369,First1369,Last1369,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2370,First1370,Last1370,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,105,7,0,0
2371,First1371,Last1371,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,1
2372,First1372,Last1372,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2373,First1373,Last1373,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,0,112,0,0
2374,First1374,Last1374,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,94,18,0,0
2375,First1375,Last1375,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2376,First1376,Last1376,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,102,10,0,0
2377,First1377,Last1377,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2378,First1378,Last1378,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,102,10,0,0
2379,First1379,Last1379,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,73,39,0,0
2380,First1380,Last1380,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2381,First1381,Last1381,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2382,First1382,Last1382,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,1
2383,First1383,Last1383,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,1
2384,First1384,Last1384,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,1
2385,First1385,Last1385,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,92,20,0,0
2386,First1386,Last1386,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,110,2,0,0
2387,First1387,Last1387,Inactive,,8/24/2020,7/2/2020,7,KIPP Columbus Middle,0,0,0,0,0
2388,First1388,Last1388,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2389,First1389,Last1389,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2390,First1390,Last1390,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,1
2391,First1391,Last1391,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,103.5,8.5,0,0
2392,First1392,Last1392,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,91,21,0,0
2393,First1393,Last1393,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,86,26,0,0
2394,First1394,Last1394,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2395,First1395,Last1395,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,82,30,0,0
2396,First1396,Last1396,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,104,8,0,0
2397,First1397,Last1397,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2398,First1398,Last1398,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2399,First1399,Last1399,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2400,First1400,Last1400,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,102,10,0,0
2401,First1401,Last1401,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,88,24,0,0
2402,First1402,Last1402,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,107,5,0,0
2403,First1403,Last1403,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2404,First1404,Last1404,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,109,3,0,0
2405,First1405,Last1405,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,106,6,0,0
2406,First1406,Last1406,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2407,First1407,Last1407,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,108,4,0,0
2408,First1408,Last1408,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2409,First1409,Last1409,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,95,17,0,0
2410,First1410,Last1410,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,98,14,0,0
2411,First1411,Last1411,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2412,First1412,Last1412,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2413,First1413,Last1413,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,1
2414,First1414,Last1414,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2415,First1415,Last1415,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,104,8,0,1
2416,First1416,Last1416,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,86,26,0,0
2417,First1417,Last1417,Inactive,,8/24/2020,7/2/2020,8,KIPP Columbus Middle,0,0,0,0,0
2418,First1418,Last1418,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,57,55,0,0
2419,First1419,Last1419,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,69,43,0,0
2420,First1420,Last1420,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,0
2421,First1421,Last1421,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2422,First1422,Last1422,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,105,7,0,0
2423,First1423,Last1423,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,1
2424,First1424,Last1424,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,1
2425,First1425,Last1425,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,86,26,0,0
2426,First1426,Last1426,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,102,10,0,0
2427,First1427,Last1427,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2428,First1428,Last1428,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2429,First1429,Last1429,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,95,17,0,0
2430,First1430,Last1430,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,81,31,0,0
2431,First1431,Last1431,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,82,30,0,0
2432,First1432,Last1432,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,105,7,0,0
2433,First1433,Last1433,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,105,7,0,0
2434,First1434,Last1434,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,109,3,0,0
2435,First1435,Last1435,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2436,First1436,Last1436,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,109,3,0,0
2437,First1437,Last1437,Inactive,,8/24/2020,5/30/2020,8,KIPP Columbus Middle,0,0,0,0,0
2438,First1438,Last1438,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2439,First1439,Last1439,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,65,47,0,0
2440,First1440,Last1440,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,79,33,0,0
2441,First1441,Last1441,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110.5,1.5,0,1
2442,First1442,Last1442,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2443,First1443,Last1443,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,101,11,0,0
2444,First1444,Last1444,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,109,3,0,0
2445,First1445,Last1445,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2446,First1446,Last1446,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2447,First1447,Last1447,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,104,8,0,0
2448,First1448,Last1448,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2449,First1449,Last1449,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,104,8,0,0
2450,First1450,Last1450,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,1
2451,First1451,Last1451,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2452,First1452,Last1452,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2453,First1453,Last1453,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,107,5,0,0
2454,First1454,Last1454,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,99,13,0,0
2455,First1455,Last1455,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,109,3,0,0
2456,First1456,Last1456,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,109,3,0,1
2457,First1457,Last1457,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,69,43,0,0
2458,First1458,Last1458,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,107,5,0,1
2459,First1459,Last1459,Inactive,,8/24/2020,7/2/2020,8,KIPP Columbus Middle,0,0,0,0,0
2460,First1460,Last1460,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,108,4,0,0
2461,First1461,Last1461,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,101,11,0,0
2462,First1462,Last1462,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,1
2463,First1463,Last1463,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,98,14,0,0
2464,First1464,Last1464,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2465,First1465,Last1465,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,60,52,0,0
2466,First1466,Last1466,Inactive,,8/24/2020,5/30/2020,7,KIPP Columbus Middle,0,0,0,0,0
2467,First1467,Last1467,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2468,First1468,Last1468,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,103,9,0,1
2469,First1469,Last1469,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,104,8,0,1
2470,First1470,Last1470,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,78,34,0,0
2471,First1471,Last1471,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2472,First1472,Last1472,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111.5,0.5,0,0
2473,First1473,Last1473,Inactive,,8/24/2020,1/8/2021,6,KIPP Columbus Middle,73,73,0,0,0
2474,First1474,Last1474,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,0
2475,First1475,Last1475,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2476,First1476,Last1476,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,101,11,0,0
2477,First1477,Last1477,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2478,First1478,Last1478,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,105,7,0,0
2479,First1479,Last1479,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2480,First1480,Last1480,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2481,First1481,Last1481,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2482,First1482,Last1482,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2483,First1483,Last1483,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2484,First1484,Last1484,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,1
2485,First1485,Last1485,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,109,3,0,1
2486,First1486,Last1486,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2487,First1487,Last1487,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,90,22,0,0
2488,First1488,Last1488,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2489,First1489,Last1489,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,108,4,0,0
2490,First1490,Last1490,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,111,1,0,0
2491,First1491,Last1491,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,112,0,0,0
2492,First1492,Last1492,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,103,9,0,0
2493,First1493,Last1493,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,93,19,0,0
2494,First1494,Last1494,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,87,25,0,0
2495,First1495,Last1495,Inactive,,8/24/2020,1/15/2021,7,KIPP Columbus Middle,78,78,0,0,0
2496,First1496,Last1496,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2497,First1497,Last1497,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,106,6,0,0
2498,First1498,Last1498,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,107,5,0,0
2499,First1499,Last1499,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2500,First1500,Last1500,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,1
2501,First1501,Last1501,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,1
2502,First1502,Last1502,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2503,First1503,Last1503,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2504,First1504,Last1504,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,98,14,0,0
2505,First1505,Last1505,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,99,13,0,0
2506,First1506,Last1506,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,106,6,0,0
2507,First1507,Last1507,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,110,2,0,0
2508,First1508,Last1508,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,111,1,0,0
2509,First1509,Last1509,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,103,9,0,1
2510,First1510,Last1510,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,112,0,0,0
2511,First1511,Last1511,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,106,6,0,0
2512,First1512,Last1512,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,109,3,0,0
2513,First1513,Last1513,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,97,15,0,0
2514,First1514,Last1514,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,107,5,0,0
2515,First1515,Last1515,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,110,2,0,0
2516,First1516,Last1516,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,111,1,0,0
2517,First1517,Last1517,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,102,10,0,0
2518,First1518,Last1518,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,112,0,0,0
2519,First1519,Last1519,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,91,21,0,1
2520,First1520,Last1520,Active,,8/24/2020,6/4/2021,6,KIPP Columbus Middle,112,69.5,42.5,0,1
2521,First1521,Last1521,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,106,6,0,0
2522,First1522,Last1522,Active,,8/24/2020,6/4/2021,7,KIPP Columbus Middle,112,104.5,7.5,0,0
2523,First1523,Last1523,Active,,8/24/2020,6/4/2021,8,KIPP Columbus Middle,112,109,3,0,1
